metric_family,provider,model,round_index,panel_id,item_id,item_number,human_top1_probability,consensus_bucket,prompt_language,jsd,tvd,top1_match,flip_rate,spearman,successful_samples,expected_samples,completion_rate,en_successful_samples,zh_successful_samples
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_07,7,0.28,low,zh,1.0,1.0,0,,-0.3382950893557894,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_08,8,0.33,low,en,1.0,1.0,0,,-0.46672888850537203,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_08,8,0.33,low,zh,0.9757262351386333,0.98,0,,-0.09014660745260714,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_09,9,0.48,medium,en,0.9523597843853708,0.98,0,,-0.03992023920278996,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_09,9,0.48,medium,zh,0.48432059473425015,0.62,0,,0.3008909979974008,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_10,10,0.92,high,en,1.0,1.0,0,,-0.6354889093022424,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_10,10,0.92,high,zh,1.0,1.0,0,,-0.6354889093022424,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_11,11,0.56,medium,en,1.0,1.0,0,,-0.4696682183138621,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_11,11,0.56,medium,zh,0.9516553314386336,0.98,0,,-0.09166984970282112,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_12,12,0.3,low,en,1.0,1.0,0,,-0.3455058811955659,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_12,12,0.3,low,zh,0.9219973094021976,0.96,0,,-0.03313147809612858,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_13,13,0.83,high,en,0.20877950038000148,0.28,1,,0.20519567041703082,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_13,13,0.83,high,zh,0.12035019751835747,0.13,1,,0.14705882352941177,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_14,14,0.74,high,en,1.0,1.0,0,,-0.5388159060803247,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_14,14,0.74,high,zh,1.0,1.0,0,,-0.5388159060803247,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_15,15,0.88,high,en,0.062764486510794,0.12,1,,0.7905694150420948,50,50,1.0,,
human_alignment,openai,mimo-v2-pro,1,study2_british_within,study2_item_15,15,0.88,high,zh,0.062764486510794,0.12,1,,0.7905694150420948,50,50,1.0,,
