scope,metric_family,provider,model,round_index,panel_id,item_id,prompt_language,metric,ci_low,ci_high
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_06,en_vs_zh,tvd,0.060000000000000026,0.26
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_07,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_07,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_08,en_vs_zh,jsd,0.0,0.03066939825433814
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_08,en_vs_zh,tvd,0.0,0.060000000000000026
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_09,en_vs_zh,jsd,0.01007286462500093,0.10288753121652705
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_09,en_vs_zh,tvd,0.02,0.16000000000000003
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_09,en_vs_zh,spearman,0.316227766016838,1.0
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_10,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_10,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_11,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_11,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_12,en_vs_zh,jsd,0.0015353390275546937,0.08480244594104233
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_12,en_vs_zh,tvd,0.019999999999999997,0.22000000000000003
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_12,en_vs_zh,spearman,0.39999999999999997,1.0
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_13,en_vs_zh,jsd,0.17227097840556052,0.4852055211888641
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_13,en_vs_zh,tvd,0.4,0.6799999999999999
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_13,en_vs_zh,spearman,-1.0,-0.5
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_14,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_14,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_15,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,gpt-4o-mini,1,study2_british_within,study2_item_15,en_vs_zh,tvd,0.0,0.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_01,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_01,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_01,en,spearman,-0.6425294053171791,-0.6425294053171791
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_01,zh,jsd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_01,zh,tvd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_01,zh,spearman,-0.6425294053171791,-0.6425294053171791
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_02,en,jsd,0.7088131631733032,0.7505646189412427
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_02,en,tvd,0.85,0.85
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_02,en,spearman,-0.05051793806312217,-0.0125284486396543
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_02,zh,jsd,0.8829959641032963,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_02,zh,tvd,0.94,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_02,zh,spearman,-0.36429003203460203,-0.020207175225248872
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_03,en,jsd,0.47193203014390794,0.5260231315791053
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_03,en,tvd,0.6699999999999999,0.73
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_03,en,spearman,0.3840581764180158,0.47474970968490826
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_03,zh,jsd,0.48256207171003807,0.5821311079070695
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_03,zh,tvd,0.6399999999999999,0.71
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_03,zh,spearman,0.34209257066475574,0.38700047569410584
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_04,en,jsd,0.4342227573726325,0.5605218825340386
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_04,en,tvd,0.62,0.76
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_04,en,spearman,0.4633239167994182,0.592136908212939
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_04,zh,jsd,0.45182132674701564,0.5605218825340386
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_04,zh,tvd,0.66,0.76
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_04,zh,spearman,0.4633239167994182,0.592136908212939
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_05,en,jsd,0.8005853847874289,0.8255731397697698
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_05,en,tvd,0.9199999999999999,0.93
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_05,en,spearman,-0.1615690215283055,-0.07597371763975863
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_05,zh,jsd,0.8321877793611763,0.8573146611052438
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_05,zh,tvd,0.9299999999999999,0.93
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_05,zh,spearman,-0.17094086468945693,-0.07597371763975863
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_06,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_06,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_06,en,spearman,-0.40547849682554116,-0.40547849682554116
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_06,zh,jsd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_06,zh,tvd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_06,zh,spearman,-0.40547849682554116,-0.40547849682554116
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_07,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_07,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_07,en,spearman,-0.3382950893557894,-0.3382950893557894
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_07,zh,jsd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_07,zh,tvd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_07,zh,spearman,-0.3382950893557894,-0.3382950893557894
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_08,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_08,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_08,en,spearman,-0.34523522258958245,-0.34523522258958245
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_08,zh,jsd,0.9792914527496186,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_08,zh,tvd,0.99,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_08,zh,spearman,-0.34523522258958245,-0.3305375606595595
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_09,en,jsd,0.9246815463171667,0.9604485354203638
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_09,en,tvd,0.97,0.99
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_09,en,spearman,-0.3435992017097278,0.11425357760716304
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_09,zh,jsd,0.824095595941865,0.959531296097706
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_09,zh,tvd,0.9299999999999999,0.99
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_09,zh,spearman,-0.10988978103947908,0.21235823965147618
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_10,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_10,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_10,en,spearman,-0.6354889093022424,-0.6354889093022424
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_10,zh,jsd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_10,zh,tvd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_10,zh,spearman,-0.6354889093022424,-0.6354889093022424
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_11,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_11,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_11,en,spearman,-0.4696682183138621,-0.4696682183138621
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_11,zh,jsd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_11,zh,tvd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_11,zh,spearman,-0.4696682183138621,-0.4696682183138621
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_12,en,jsd,0.7484415929281802,0.9062677834965933
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_12,en,tvd,0.7971428571428572,0.94
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_12,en,spearman,-0.06626295619225717,0.1247856689523882
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_12,zh,jsd,0.7617655315232148,0.9192740340338164
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_12,zh,tvd,0.8,0.9400000000000001
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_12,zh,spearman,-0.06626295619225717,0.1247856689523882
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_13,en,jsd,0.35090516271634675,0.589152026370899
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_13,en,tvd,0.48,0.76
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_13,en,spearman,-0.22360679774997894,0.22360679774997894
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_13,zh,jsd,0.10840824370361918,0.19556014248298403
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_13,zh,tvd,0.16999999999999998,0.21999999999999997
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_13,zh,spearman,0.22360679774997894,0.22360679774997894
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_14,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_14,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_14,en,spearman,-0.5388159060803247,-0.5388159060803247
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_14,zh,jsd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_14,zh,tvd,1.0,1.0
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_14,zh,spearman,-0.5388159060803247,-0.5388159060803247
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_15,en,jsd,0.062764486510794,0.062764486510794
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_15,en,tvd,0.12,0.12
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_15,en,spearman,0.7905694150420948,0.7905694150420948
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_15,zh,jsd,0.062764486510794,0.062764486510794
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_15,zh,tvd,0.12,0.12
item,human_alignment,openai,gpt-4o-mini,1,study2_british_within,study2_item_15,zh,spearman,0.7905694150420948,0.7905694150420948
