metric_family,provider,model,round_index,panel_id,item_id,item_number,human_top1_probability,consensus_bucket,prompt_language,jsd,tvd,top1_match,flip_rate,spearman,successful_samples,expected_samples,completion_rate,en_successful_samples,zh_successful_samples
cross_lingual,openai,kimi-for-coding,1,study2_british_within,study2_item_13,13,0.83,high,en_vs_zh,0.01007286462500093,0.02000000000000001,1,0.0,,50,50,1.0,50.0,50.0
cross_lingual,openai,kimi-for-coding,1,study2_british_within,study2_item_14,14,0.74,high,en_vs_zh,0.0,0.0,1,0.0,,50,50,1.0,50.0,50.0
cross_lingual,openai,kimi-for-coding,1,study2_british_within,study2_item_15,15,0.88,high,en_vs_zh,0.0,0.0,1,0.0,,50,50,1.0,50.0,50.0
cross_lingual,openai,kimi-for-coding,2,study2_british_within,study2_item_09,9,0.48,medium,en_vs_zh,0.6561079720711209,0.8,0,1.0,-0.5,10,10,1.0,10.0,10.0
cross_lingual,openai,kimi-for-coding,2,study2_british_within,study2_item_11,11,0.56,medium,en_vs_zh,0.0,0.0,1,0.0,,10,10,1.0,10.0,10.0
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_01,1,0.9,high,en,1.0,1.0,0,,-0.6425294053171791,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_01,1,0.9,high,zh,1.0,1.0,0,,-0.6425294053171791,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_02,2,0.3,low,en,1.0,1.0,0,,-0.36429003203460203,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_02,2,0.3,low,zh,0.8874188128606548,0.93,0,,0.06811837378816711,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_03,3,0.36,medium,en,0.9289911704818996,0.98,0,,-0.03200484803483466,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_03,3,0.36,medium,zh,0.7664248411446327,0.87,0,,-0.09725082263916844,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_04,4,0.24,low,en,0.5605218825340386,0.76,1,,0.4633239167994182,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_04,4,0.24,low,zh,0.5605218825340386,0.76,1,,0.4633239167994182,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_05,5,0.64,medium,en,0.9353499406117104,0.98,0,,-0.05698028822981898,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_05,5,0.64,medium,zh,0.8188269994807675,0.92,0,,-0.33352216754670905,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_06,6,0.44,medium,en,1.0,1.0,0,,-0.40547849682554116,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_06,6,0.44,medium,zh,1.0,1.0,0,,-0.40547849682554116,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_07,7,0.28,low,en,1.0,1.0,0,,-0.3382950893557894,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_07,7,0.28,low,zh,1.0,1.0,0,,-0.3382950893557894,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_08,8,0.33,low,en,0.9862255624891827,0.99,0,,-0.3305375606595595,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_08,8,0.33,low,zh,0.9525656584937212,0.97,0,,-0.19175955926057975,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_09,9,0.48,medium,en,0.9469960997467868,0.98,0,,-0.10978065780767239,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_09,9,0.48,medium,zh,0.9141267136893466,0.97,0,,-0.11405017141259281,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_10,10,0.92,high,en,1.0,1.0,0,,-0.6354889093022424,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_10,10,0.92,high,zh,1.0,1.0,0,,-0.6354889093022424,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_11,11,0.56,medium,en,0.898684521152029,0.9400000000000001,0,,-0.09166984970282112,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_11,11,0.56,medium,zh,0.6358522069766877,0.7999999999999999,0,,-0.006547846407344365,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_12,12,0.3,low,en,1.0,1.0,0,,-0.3455058811955659,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_12,12,0.3,low,zh,0.8338389710202108,0.86,0,,-0.03313147809612858,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_13,13,0.83,high,en,0.4913466860652399,0.66,0,,-0.22360679774997894,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_13,13,0.83,high,zh,0.3938190341540878,0.54,0,,-0.27721849663516385,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_14,14,0.74,high,en,1.0,1.0,0,,-0.5388159060803247,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_14,14,0.74,high,zh,1.0,1.0,0,,-0.5388159060803247,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_15,15,0.88,high,en,0.062764486510794,0.12,1,,0.7905694150420948,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_15,15,0.88,high,zh,0.062764486510794,0.12,1,,0.7905694150420948,50,50,1.0,,
human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_09,9,0.48,medium,en,0.778672396427416,0.89,0,,-0.08472298447792609,10,10,1.0,,
human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_09,9,0.48,medium,zh,0.908122417847854,0.97,0,,0.11425357760716304,10,10,1.0,,
human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_11,11,0.56,medium,en,1.0,1.0,0,,-0.4696682183138621,10,10,1.0,,
human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_11,11,0.56,medium,zh,1.0,1.0,0,,-0.4696682183138621,10,10,1.0,,
