scope,metric_family,provider,model,round_index,panel_id,item_id,prompt_language,metric,ci_low,ci_high
item,cross_lingual,openai,kimi-for-coding,2,study2_british_within,study2_item_09,en_vs_zh,jsd,0.4120787460093084,1.0
item,cross_lingual,openai,kimi-for-coding,2,study2_british_within,study2_item_09,en_vs_zh,tvd,0.5,1.0
item,cross_lingual,openai,kimi-for-coding,2,study2_british_within,study2_item_09,en_vs_zh,spearman,-0.9428090415820635,0.0
item,cross_lingual,openai,kimi-for-coding,2,study2_british_within,study2_item_11,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,kimi-for-coding,2,study2_british_within,study2_item_11,en_vs_zh,tvd,0.0,0.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_01,en,jsd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_01,en,tvd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_01,en,spearman,-0.6425294053171791,-0.6425294053171791
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_01,zh,jsd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_01,zh,tvd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_01,zh,spearman,-0.6425294053171791,-0.6425294053171791
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_02,en,jsd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_02,en,tvd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_02,en,spearman,-0.36429003203460203,-0.36429003203460203
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_02,zh,jsd,0.8312203055849273,0.9862255624891827
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_02,zh,tvd,0.88,0.99
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_02,zh,spearman,-0.3738327416671041,0.15829696577682806
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_03,en,jsd,0.9289911704818996,0.9289911704818996
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_03,en,tvd,0.98,0.98
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_03,en,spearman,-0.03200484803483466,-0.03200484803483466
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_03,zh,jsd,0.7332501745518559,0.8271846487351132
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_03,zh,tvd,0.83,0.91
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_03,zh,spearman,-0.2107904820914724,0.14992096095312893
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_04,en,jsd,0.5605218825340386,0.5605218825340386
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_04,en,tvd,0.76,0.76
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_04,en,spearman,0.4633239167994182,0.4633239167994182
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_04,zh,jsd,0.5605218825340386,0.5605218825340386
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_04,zh,tvd,0.76,0.76
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_04,zh,spearman,0.4633239167994182,0.4633239167994182
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_05,en,jsd,0.8522998190908964,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_05,en,tvd,0.9400000000000001,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_05,en,spearman,-0.5032362797401965,-0.05698028822981898
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_05,zh,jsd,0.711228762045055,0.9353499406117104
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_05,zh,tvd,0.84,0.98
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_05,zh,spearman,-0.3342340619907257,-0.33352216754670905
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_06,en,jsd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_06,en,tvd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_06,en,spearman,-0.40547849682554116,-0.40547849682554116
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_06,zh,jsd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_06,zh,tvd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_06,zh,spearman,-0.40547849682554116,-0.40547849682554116
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_07,en,jsd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_07,en,tvd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_07,en,spearman,-0.3382950893557894,-0.3382950893557894
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_07,zh,jsd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_07,zh,tvd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_07,zh,spearman,-0.3382950893557894,-0.3382950893557894
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_08,en,jsd,0.9792914527496186,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_08,en,tvd,0.99,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_08,en,spearman,-0.34523522258958245,-0.3305375606595595
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_08,zh,jsd,0.9392890113743022,0.9758276657193168
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_08,zh,tvd,0.97,0.99
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_08,zh,spearman,-0.3305375606595595,-0.19175955926057975
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_09,en,jsd,0.9419989601939328,0.9547067498701919
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_09,en,tvd,0.98,0.98
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_09,en,spearman,-0.10978065780767239,-0.10978065780767239
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_09,zh,jsd,0.9087310546792026,0.9321839338450257
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_09,zh,tvd,0.97,0.98
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_09,zh,spearman,-0.11405017141259281,-0.07627617133390224
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_10,en,jsd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_10,en,tvd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_10,en,spearman,-0.6354889093022424,-0.6354889093022424
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_10,zh,jsd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_10,zh,tvd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_10,zh,spearman,-0.6354889093022424,-0.6354889093022424
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_11,en,jsd,0.8338389710202109,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_11,en,tvd,0.86,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_11,en,spearman,-0.4696682183138621,-0.09166984970282112
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_11,zh,jsd,0.6209125529227039,0.6561079720711209
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_11,zh,tvd,0.7999999999999999,0.8
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_11,zh,spearman,-0.006547846407344365,-0.006547846407344365
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_12,en,jsd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_12,en,tvd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_12,en,spearman,-0.3455058811955659,-0.3455058811955659
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_12,zh,jsd,0.7813133534750696,0.9219973094021976
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_12,zh,tvd,0.8,0.96
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_12,zh,spearman,-0.03313147809612858,-0.03313147809612858
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_13,en,jsd,0.39345206575461117,0.6111999452843622
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_13,en,tvd,0.5395000000000001,0.78
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_13,en,spearman,-0.22360679774997894,-0.22360679774997894
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_13,zh,jsd,0.2984005368949809,0.5094845847159581
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_13,zh,tvd,0.4,0.68
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_13,zh,spearman,-0.27721849663516385,0.22360679774997894
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_14,en,jsd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_14,en,tvd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_14,en,spearman,-0.5388159060803247,-0.5388159060803247
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_14,zh,jsd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_14,zh,tvd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_14,zh,spearman,-0.5388159060803247,-0.5388159060803247
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_15,en,jsd,0.062764486510794,0.062764486510794
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_15,en,tvd,0.12,0.12
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_15,en,spearman,0.7905694150420948,0.7905694150420948
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_15,zh,jsd,0.062764486510794,0.062764486510794
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_15,zh,tvd,0.12,0.12
item,human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_15,zh,spearman,0.7905694150420948,0.7905694150420948
item,human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_09,en,jsd,0.5961172042550447,1.0
item,human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_09,en,tvd,0.69,1.0
item,human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_09,en,spearman,-0.4021852658263463,-0.01996011960139498
item,human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_09,zh,jsd,0.9023537804933897,0.9222421194925113
item,human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_09,zh,tvd,0.97,0.9704999999999995
item,human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_09,zh,spearman,0.1086499936409973,0.1344397220607254
item,human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_11,en,jsd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_11,en,tvd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_11,en,spearman,-0.4696682183138621,-0.4696682183138621
item,human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_11,zh,jsd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_11,zh,tvd,1.0,1.0
item,human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_11,zh,spearman,-0.4696682183138621,-0.4696682183138621
