metric_family,provider,model,round_index,panel_id,item_id,item_number,human_top1_probability,consensus_bucket,prompt_language,jsd,tvd,top1_match,flip_rate,spearman,successful_samples,expected_samples,completion_rate,en_successful_samples,zh_successful_samples
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_02,2,0.3,low,en,1.0,1.0,0,,-0.36429003203460203,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_02,2,0.3,low,zh,1.0,1.0,0,,-0.36429003203460203,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_03,3,0.36,medium,en,0.6924006768629956,0.85,0,,0.42477605603386526,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_03,3,0.36,medium,zh,0.799740637701041,0.91,0,,0.14992096095312893,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,4,0.24,low,en,1.0,1.0,0,,-0.44236122483487417,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,4,0.24,low,zh,0.6573000129727316,0.7000000000000001,0,,0.14773578919475064,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,5,0.64,medium,en,1.0,1.0,0,,-0.5032362797401965,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,5,0.64,medium,zh,1.0,1.0,0,,-0.647775313812849,45,50,0.9,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,6,0.44,medium,en,1.0,1.0,0,,-0.40547849682554116,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,6,0.44,medium,zh,1.0,1.0,0,,-0.40547849682554116,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,7,0.28,low,en,1.0,1.0,0,,-0.3382950893557894,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,7,0.28,low,zh,1.0,1.0,0,,-0.3382950893557894,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,8,0.33,low,en,1.0,1.0,0,,-0.34523522258958245,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,8,0.33,low,zh,1.0,1.0,0,,-0.46672888850537203,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,9,0.48,medium,en,1.0,1.0,0,,-0.4021852658263463,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,9,0.48,medium,zh,1.0,1.0,0,,-0.4021852658263463,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,10,0.92,high,en,1.0,1.0,0,,-0.6354889093022424,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,10,0.92,high,zh,1.0,1.0,0,,-0.6354889093022424,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,11,0.56,medium,en,1.0,1.0,0,,-0.4696682183138621,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,11,0.56,medium,zh,1.0,1.0,0,,-0.4696682183138621,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_12,12,0.3,low,zh,1.0,1.0,0,,-0.3455058811955659,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,13,0.83,high,en,0.19556014248298403,0.21999999999999997,1,,0.22360679774997894,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,13,0.83,high,zh,0.09070410686643712,0.17,1,,0.7745966692414834,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,14,0.74,high,en,1.0,1.0,0,,-0.5388159060803247,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,14,0.74,high,zh,1.0,1.0,0,,-0.5388159060803247,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,15,0.88,high,en,0.062764486510794,0.12,1,,0.7905694150420948,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,15,0.88,high,zh,0.062764486510794,0.12,1,,0.7905694150420948,50,50,1.0,,
