metric_family,provider,model,round_index,panel_id,item_id,item_number,human_top1_probability,consensus_bucket,prompt_language,jsd,tvd,top1_match,flip_rate,spearman,successful_samples,expected_samples,completion_rate,en_successful_samples,zh_successful_samples
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_06,6,0.44,medium,en,0.9814126651760995,0.99,0,,-0.40017789638415613,46,50,0.92,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_06,6,0.44,medium,zh,0.9686224447945666,0.99,0,,-0.40017789638415613,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_07,7,0.28,low,en,0.9310340304776024,0.94,0,,-0.06488003216752793,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_07,7,0.28,low,zh,0.8791631204006718,0.92,0,,-0.06488003216752793,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_08,8,0.33,low,en,1.0,1.0,0,,-0.34523522258958245,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_08,8,0.33,low,zh,0.9261499095454482,0.9700000000000001,0,,-0.09014660745260714,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_09,9,0.48,medium,zh,0.8991032494064415,0.97,0,,0.21235823965147618,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_10,10,0.92,high,en,1.0,1.0,0,,-0.6354889093022424,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_10,10,0.92,high,zh,1.0,1.0,0,,-0.6354889093022424,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_11,11,0.56,medium,en,0.8345280452047188,0.94,0,,-0.05893061766609929,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_11,11,0.56,medium,zh,1.0,1.0,0,,-0.4696682183138621,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_12,12,0.3,low,en,0.7500784827720524,0.8,0,,-0.03313147809612858,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_12,12,0.3,low,zh,0.9516553314386336,0.98,0,,-0.03313147809612858,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_13,13,0.83,high,en,0.8829609433147769,0.96,0,,-0.22360679774997894,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_13,13,0.83,high,zh,0.09948865981512481,0.17,1,,0.22360679774997894,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_14,14,0.74,high,en,0.942118043385733,0.96,0,,-0.1606438657804998,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_14,14,0.74,high,zh,1.0,1.0,0,,-0.5388159060803247,50,50,1.0,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_15,15,0.88,high,en,0.062764486510794,0.12,1,,0.7905694150420948,41,50,0.82,,
