scope,metric_family,provider,model,round_index,panel_id,item_id,prompt_language,metric,ci_low,ci_high
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,en,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,en,spearman,-0.44236122483487417,-0.44236122483487417
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,zh,jsd,0.5904245671172504,0.7478088413029991
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,zh,tvd,0.6000000000000001,0.82
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,zh,spearman,0.13975007085989924,0.14773578919475064
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,en,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,en,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,en,spearman,-0.5032362797401965,-0.5032362797401965
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,zh,jsd,0.9035789374242786,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,zh,tvd,0.9299999999999999,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,zh,spearman,-0.647775313812849,-0.4119979716753466
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,en,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,en,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,en,spearman,-0.40547849682554116,-0.40547849682554116
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,zh,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,zh,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,zh,spearman,-0.40547849682554116,-0.40547849682554116
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,en,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,en,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,en,spearman,-0.3382950893557894,-0.3382950893557894
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,zh,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,zh,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,zh,spearman,-0.3382950893557894,-0.3382950893557894
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,en,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,en,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,en,spearman,-0.34523522258958245,-0.34523522258958245
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,zh,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,zh,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,zh,spearman,-0.46672888850537203,-0.46672888850537203
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,en,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,en,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,en,spearman,-0.4021852658263463,-0.4021852658263463
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,zh,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,zh,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,zh,spearman,-0.4021852658263463,-0.4021852658263463
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,en,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,en,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,en,spearman,-0.6354889093022424,-0.6354889093022424
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,zh,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,zh,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,zh,spearman,-0.6354889093022424,-0.6354889093022424
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,en,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,en,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,en,spearman,-0.4696682183138621,-0.4696682183138621
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,zh,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,zh,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,zh,spearman,-0.4696682183138621,-0.4696682183138621
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_12,zh,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_12,zh,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_12,zh,spearman,-0.3455058811955659,-0.3455058811955659
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,en,jsd,0.15519208487243022,0.2738821905542459
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,en,tvd,0.17,0.36
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,en,spearman,0.22360679774997894,0.22360679774997894
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,zh,jsd,0.09070410686643712,0.09070410686643712
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,zh,tvd,0.17,0.17
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,zh,spearman,0.7745966692414834,0.7745966692414834
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,en,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,en,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,en,spearman,-0.5388159060803247,-0.5388159060803247
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,zh,jsd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,zh,tvd,1.0,1.0
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,zh,spearman,-0.5388159060803247,-0.5388159060803247
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,en,jsd,0.062764486510794,0.062764486510794
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,en,tvd,0.12,0.12
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,en,spearman,0.7905694150420948,0.7905694150420948
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,zh,jsd,0.062764486510794,0.062764486510794
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,zh,tvd,0.12,0.12
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,zh,spearman,0.7905694150420948,0.7905694150420948
