scope,metric_family,provider,model,round_index,panel_id,item_id,prompt_language,metric,ci_low,ci_high
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_05,en_vs_zh,jsd,0.0004709483767655867,0.08401887020656902
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_05,en_vs_zh,tvd,0.018497864261983868,0.26578073089701
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_05,en_vs_zh,spearman,0.5,1.0
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_06,en_vs_zh,jsd,0.0003553375425884688,0.11076229327349627
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_06,en_vs_zh,tvd,0.01673469387755107,0.2983775510204082
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_07,en_vs_zh,jsd,0.0,0.051899160321315516
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_07,en_vs_zh,tvd,0.0,0.09999999999999999
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_07,en_vs_zh,spearman,0.8660254037844387,1.0
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_08,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_08,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_09,en_vs_zh,jsd,0.4674559506540893,0.8548239540128796
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_09,en_vs_zh,tvd,0.7422222222222222,0.9555555555555555
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_09,en_vs_zh,spearman,-0.6000000000000001,0.7378647873726218
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_10,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_10,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_11,en_vs_zh,jsd,0.3344312838742168,0.7086685485956511
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_11,en_vs_zh,tvd,0.6479485544217687,0.8771789965986391
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_11,en_vs_zh,spearman,0.0,0.7777777777777779
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_12,en_vs_zh,jsd,0.1471482790307027,0.3569407422691923
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_12,en_vs_zh,tvd,0.27999999999999997,0.5933333333333334
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_12,en_vs_zh,spearman,0.20519567041703082,0.8944271909999157
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_13,en_vs_zh,jsd,0.0,0.03066939825433814
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_13,en_vs_zh,tvd,0.0,0.060000000000000026
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_14,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_14,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_15,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_15,en_vs_zh,tvd,0.0,0.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_01,en,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_01,en,tvd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_01,en,spearman,-0.6425294053171791,-0.6425294053171791
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_01,zh,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_01,zh,tvd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_01,zh,spearman,-0.6425294053171791,-0.6425294053171791
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_02,en,jsd,0.7533891316709933,0.8967587135747641
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_02,en,tvd,0.78975,0.9400000000000001
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_02,en,spearman,-0.1454109002158344,0.09424780569544822
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_02,zh,jsd,0.7804895570273775,0.897552850071684
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_02,zh,tvd,0.8674999999999999,0.93
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_02,zh,spearman,-0.18580281694245504,-0.010112339097688867
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_03,en,jsd,0.5557823245348389,0.6167331535205409
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_03,en,tvd,0.73,0.73
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_03,en,spearman,-0.20190188714179472,-0.005258153378167326
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_03,zh,jsd,0.6601615777938785,0.8052781138727265
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_03,zh,tvd,0.73,0.8536585365853658
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_03,zh,spearman,-0.07887230067250989,-0.07887230067250989
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_04,en,jsd,0.8175593164011581,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_04,en,tvd,0.8571428571428571,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_04,en,spearman,-0.5821057124420184,-0.03793216209054408
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_04,zh,jsd,0.5566292695758288,0.6969264039666508
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_04,zh,tvd,0.64,0.7495652173913043
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_04,zh,spearman,0.10581076793678086,0.11778934543905793
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_05,en,jsd,0.5232782578626973,0.7576395830497473
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_05,en,tvd,0.6326530612244898,0.8775510204081632
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_05,en,spearman,-0.25177653824604507,-0.05698028822981898
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_05,zh,jsd,0.5734653128102934,0.8354860965988314
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_05,zh,tvd,0.6976744186046512,0.9302325581395349
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_05,zh,spearman,-0.33352216754670905,-0.05698028822981898
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_06,en,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_06,en,tvd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_06,en,spearman,-0.40547849682554116,-0.40547849682554116
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_06,zh,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_06,zh,tvd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_06,zh,spearman,-0.40547849682554116,-0.40547849682554116
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_07,en,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_07,en,tvd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_07,en,spearman,-0.3382950893557894,-0.3382950893557894
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_07,zh,jsd,0.872754952242376,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_07,zh,tvd,0.91,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_07,zh,spearman,-0.3382950893557894,0.10917346004501766
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_08,en,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_08,en,tvd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_08,en,spearman,-0.34523522258958245,-0.34523522258958245
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_08,zh,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_08,zh,tvd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_08,zh,spearman,-0.34523522258958245,-0.34523522258958245
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_09,en,jsd,0.7411049884971785,0.9724511249783654
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_09,en,tvd,0.84,0.98
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_09,en,spearman,-0.10978065780767239,0.13537903463780496
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_09,zh,jsd,0.3528368346953632,0.43411206875100994
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_09,zh,tvd,0.51,0.52
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_09,zh,spearman,-0.19960752860326142,-0.17814762830757672
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_10,en,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_10,en,tvd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_10,en,spearman,-0.6354889093022424,-0.6354889093022424
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_10,zh,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_10,zh,tvd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_10,zh,spearman,-0.6354889093022424,-0.6354889093022424
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_11,en,jsd,0.8197094506145517,0.9509520361617444
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_11,en,tvd,0.8367346938775511,0.9795918367346939
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_11,en,spearman,-0.09166984970282112,-0.09166984970282112
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_11,zh,jsd,0.6025431627613996,0.6509155560896773
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_11,zh,tvd,0.7799999999999999,0.8
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_11,zh,spearman,-0.21447709781384672,0.06368674872239065
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_12,en,jsd,0.7197181685395904,0.8177611278958913
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_12,en,tvd,0.7999999999999999,0.8333333333333334
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_12,en,spearman,-0.2007548966132342,-0.03313147809612858
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_12,zh,jsd,0.5348341141273336,0.6161146994022454
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_12,zh,tvd,0.69,0.72
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_12,zh,spearman,0.19419887422930124,0.27475360931638365
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_13,en,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_13,en,tvd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_13,en,spearman,-0.7071067811865475,-0.7071067811865475
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_13,zh,jsd,0.8414888622505614,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_13,zh,tvd,0.94,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_13,zh,spearman,-0.7071067811865475,-0.22360679774997894
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_14,en,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_14,en,tvd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_14,en,spearman,-0.5388159060803247,-0.5388159060803247
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_14,zh,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_14,zh,tvd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_14,zh,spearman,-0.5388159060803247,-0.5388159060803247
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_15,en,jsd,0.062764486510794,0.062764486510794
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_15,en,tvd,0.12,0.12
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_15,en,spearman,0.7905694150420948,0.7905694150420948
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_15,zh,jsd,0.062764486510794,0.062764486510794
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_15,zh,tvd,0.12,0.12
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_15,zh,spearman,0.7905694150420948,0.7905694150420948
