scope,metric_family,provider,model,round_index,panel_id,item_id,prompt_language,metric,ci_low,ci_high
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_08,en_vs_zh,jsd,0.8336791289905015,1.0
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_08,en_vs_zh,tvd,0.94,1.0
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_08,en_vs_zh,spearman,-0.8660254037844387,-0.8660254037844387
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_09,en_vs_zh,jsd,1.0,1.0
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_09,en_vs_zh,tvd,1.0,1.0
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_09,en_vs_zh,spearman,-0.8660254037844387,-0.8660254037844387
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_10,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_10,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_11,en_vs_zh,jsd,0.7249070885783734,1.0
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_11,en_vs_zh,tvd,0.88,1.0
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_12,en_vs_zh,jsd,0.0,0.07380424507879543
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_12,en_vs_zh,tvd,0.0,0.14
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_13,en_vs_zh,jsd,0.01007286462500093,0.08502441288198997
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_13,en_vs_zh,tvd,0.02000000000000001,0.16000000000000003
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_14,en_vs_zh,jsd,0.0006383465628790417,0.13088745950081987
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_14,en_vs_zh,tvd,0.02000000000000001,0.31999999999999995
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_15,en_vs_zh,jsd,0.09594237098562897,0.3694343193777637
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_15,en_vs_zh,tvd,0.30000000000000004,0.62
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_01,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_01,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_01,en,spearman,-0.6425294053171791,-0.6425294053171791
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_01,zh,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_01,zh,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_01,zh,spearman,-0.6425294053171791,-0.6425294053171791
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_02,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_02,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_02,en,spearman,-0.36429003203460203,-0.36429003203460203
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_02,zh,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_02,zh,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_02,zh,spearman,-0.36429003203460203,-0.36429003203460203
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_03,en,jsd,0.8336791289905015,0.8336791289905015
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_03,en,tvd,0.94,0.94
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_03,en,spearman,0.1920290882090079,0.1920290882090079
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_03,zh,jsd,0.8038264154443966,0.8336791289905015
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_03,zh,tvd,0.9199999999999999,0.94
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_03,zh,spearman,0.12805748748079762,0.1920290882090079
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_04,zh,jsd,0.5605218825340386,0.5767820853609895
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_04,zh,tvd,0.76,0.76
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_04,zh,spearman,0.03793216209054408,0.4633239167994182
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_05,en,jsd,0.4362167393697784,0.628045587886128
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_05,en,tvd,0.5,0.76
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_05,en,spearman,-0.05698028822981898,0.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_05,zh,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_05,zh,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_05,zh,spearman,-0.647775313812849,-0.5032362797401965
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_06,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_06,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_06,en,spearman,-0.40547849682554116,-0.40547849682554116
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_06,zh,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_06,zh,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_06,zh,spearman,-0.40547849682554116,-0.40547849682554116
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_07,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_07,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_07,en,spearman,-0.3382950893557894,-0.3382950893557894
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_07,zh,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_07,zh,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_07,zh,spearman,-0.3382950893557894,-0.3382950893557894
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_08,en,jsd,0.9168395644952507,0.9320601248052879
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_08,en,tvd,0.97,0.9700000000000001
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_08,en,spearman,-0.2478379864434084,-0.09014660745260714
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_08,zh,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_08,zh,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_08,zh,spearman,-0.34523522258958245,-0.34523522258958245
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_09,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_09,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_09,en,spearman,-0.4021852658263463,-0.4021852658263463
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_09,zh,jsd,0.3273236044950171,0.3273236044950171
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_09,zh,tvd,0.52,0.52
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_09,zh,spearman,0.42386058400941934,0.42386058400941934
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_10,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_10,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_10,en,spearman,-0.6354889093022424,-0.6354889093022424
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_10,zh,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_10,zh,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_10,zh,spearman,-0.6354889093022424,-0.6354889093022424
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_11,en,jsd,0.6099865470109875,0.6296888130921428
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_11,en,tvd,0.8,0.8
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_11,en,spearman,-0.006547846407344365,0.4190666247677027
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_11,zh,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_11,zh,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_11,zh,spearman,-0.4696682183138621,-0.4696682183138621
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_12,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_12,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_12,en,spearman,-0.3455058811955659,-0.3455058811955659
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_12,zh,jsd,0.9257116109091746,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_12,zh,tvd,0.95,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_12,zh,spearman,-0.3455058811955659,-0.08282869524032145
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_13,en,jsd,0.09070410686643712,0.09070410686643712
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_13,en,tvd,0.17,0.17
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_13,en,spearman,0.7745966692414834,0.7745966692414834
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_13,zh,jsd,0.09070410686643712,0.09070410686643712
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_13,zh,tvd,0.17,0.17
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_13,zh,spearman,0.7745966692414834,0.7745966692414834
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_14,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_14,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_14,en,spearman,-0.5388159060803247,-0.5388159060803247
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_14,zh,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_14,zh,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_14,zh,spearman,-0.5388159060803247,-0.5388159060803247
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_15,en,jsd,0.062764486510794,0.062764486510794
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_15,en,tvd,0.12,0.12
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_15,en,spearman,0.7905694150420948,0.7905694150420948
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_15,zh,jsd,0.062764486510794,0.062764486510794
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_15,zh,tvd,0.12,0.12
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_15,zh,spearman,0.7905694150420948,0.7905694150420948
